0.122222222,0.333333333,0.777777778,-0.055555556
0.388888889,0.055555556,0.592592593,0.222222222
0.2,-0.083333333,0.592592593,0.055555556
0.4,-0.277777778,-0.074074074,-0.444444444
0.522222222,-0.055555556,0.407407407,0.111111111
0.611111111,-0.416666667,0.222222222,-0.111111111
0.1,0.305555556,0.62962963,0.166666667
0.366666667,0.333333333,0.222222222,0.166666667
0.088888889,0.166666667,0.148148148,0.111111111
0.344444444,-0.194444444,0.444444444,0.333333333
0.622222222,0.083333333,0.444444444,-0.111111111
0.066666667,-0.166666667,0.37037037,0.055555556
-0.4,-0.277777778,0.222222222,-0.055555556
0.444444444,0.083333333,0.333333333,0
0.222222222,0.166666667,0.444444444,0.333333333
-0.011111111,-0.083333333,0.037037037,0
0.222222222,-0.305555556,0.037037037,-0.111111111
0,-0.25,-0.185185185,-0.444444444
-0.477777778,-0.083333333,0.259259259,0.166666667
0.066666667,-0.055555556,0.333333333,0.333333333
0.277777778,-0.222222222,0.259259259,0.277777778
0.2,-0.111111111,0.296296296,0.055555556
0.166666667,-0.222222222,-0.185185185,0.111111111
-0.188888889,-0.027777778,0.037037037,0
0.4,-0.111111111,0.185185185,0.055555556
0.444444444,-0.222222222,0.222222222,0.055555556
0.122222222,0.027777778,0.185185185,-0.111111111
0.222222222,-0.166666667,0.444444444,-0.055555556
0.044444444,0.083333333,0.37037037,0.111111111
-0.133333333,-0.333333333,0.62962963,-0.111111111
0.011111111,-0.416666667,0.666666667,0.055555556
-0.077777778,-0.305555556,0.074074074,0.111111111
-0.011111111,-0.194444444,0.407407407,-0.111111111
-0.377777778,-0.194444444,0.481481481,0.277777778
-0.133333333,0.138888889,0,0
-0.2,-0.027777778,0.074074074,0.333333333
-0.244444444,0.138888889,0.333333333,0.055555556
-0.088888889,-0.111111111,0.333333333,0.333333333
-0.188888889,0.111111111,0.259259259,0.166666667
0.022222222,0.027777778,0.666666667,0.611111111
0.277777778,-0.222222222,0.851851852,0.5
0.066666667,0.027777778,0.555555556,0.277777778
-0.222222222,-0.361111111,0.407407407,-0.166666667
0.133333333,-0.222222222,0.259259259,0.166666667
-0.2,-0.583333333,-0.222222222,-0.388888889
0.255555556,0.083333333,0.37037037,0.333333333
-0.411111111,-0.25,-0.037037037,0
0.266666667,-0.333333333,0.148148148,-0.055555556
0.066666667,-0.166666667,-0.518518519,0
-0.077777778,-0.305555556,-0.37037037,0.222222222
0.122222222,-0.027777778,0.148148148,0.333333333
-0.044444444,0.111111111,0.074074074,0.111111111
0.455555556,-0.277777778,-0.296296296,0.055555556
-0.055555556,-0.027777778,0.148148148,-0.166666667
0.155555556,0.083333333,0,0.111111111
0.111111111,-0.166666667,0.333333333,0.333333333
-0.144444444,0.222222222,0.518518519,0.388888889
-0.088888889,-0.111111111,0.111111111,0
0.077777778,-0.111111111,0.259259259,0.222222222
0.4,-0.361111111,0.037037037,0.055555556
0.4,0,0.222222222,0.222222222
-0.3,-0.222222222,-0.074074074,0
0.1,-0.333333333,-0.074074074,-0.222222222
0.066666667,-0.444444444,-0.518518519,0.277777778
-0.111111111,-0.277777778,-0.407407407,0.111111111
0.4,-0.166666667,0.185185185,0.055555556
-0.177777778,-0.222222222,0.074074074,-0.111111111
0.077777778,-0.305555556,-0.037037037,0.111111111
0.122222222,-0.138888889,0.185185185,0.277777778
0.066666667,0.111111111,0.444444444,0.277777778
0.2,-0.055555556,0,0
0.422222222,-0.194444444,0.037037037,0.055555556
0.155555556,-0.194444444,0.185185185,0.222222222
0.355555556,-0.027777778,0.407407407,0.222222222
0.322222222,-0.083333333,0.074074074,0.333333333
0.311111111,-0.055555556,0.148148148,0.222222222
-0.133333333,-0.111111111,0.148148148,0.055555556
0.033333333,0.027777778,0.62962963,0.111111111
-0.4,0.222222222,0.666666667,0.222222222
-0.311111111,0.388888889,0.296296296,-0.111111111
-0.111111111,0.138888889,0.111111111,0.166666667
-0.233333333,0.388888889,0.407407407,0.222222222
0.066666667,0.416666667,0.481481481,0.277777778
-0.266666667,-0.027777778,0.259259259,-0.222222222
0.144444444,0.138888889,0.666666667,0.333333333
0.311111111,-0.111111111,0.592592593,0.333333333
-0.333333333,-0.5,0.555555556,0.222222222
-0.277777778,-0.138888889,0.407407407,-0.222222222
0,0.361111111,0.62962963,0.277777778
-0.4,0.277777778,0.259259259,0.166666667
-0.533333333,0.555555556,0.222222222,0.611111111
-0.388888889,0.138888889,0.148148148,-0.055555556
0.122222222,-0.222222222,-0.037037037,0.222222222
-0.133333333,-0.027777778,-0.296296296,0.111111111
-0.5,0.277777778,0.074074074,-0.222222222
0.011111111,0.305555556,0.185185185,0.277777778
-0.011111111,0.083333333,-0.481481481,0
0.277777778,-0.277777778,-0.296296296,-0.166666667
-0.144444444,0.111111111,-0.333333333,-0.222222222
-0.044444444,-0.194444444,-0.037037037,0.055555556
0.088888889,-0.222222222,-0.407407407,-0.222222222
-0.222222222,0.194444444,-0.037037037,0.222222222
-0.244444444,0.083333333,0,-0.111111111
-0.1,0.277777778,0.148148148,0.111111111
-0.122222222,0.25,0.185185185,0.166666667
-0.288888889,0.5,0.333333333,0.444444444
-0.322222222,0,0.148148148,0.166666667
0.166666667,-0.138888889,0.074074074,0.166666667
0.1,-0.083333333,-0.518518519,0.055555556
0.144444444,0.138888889,-0.111111111,0.222222222
-0.133333333,0.361111111,0.037037037,0.333333333
0.1,0.027777778,-0.148148148,-0.055555556
0.411111111,0.111111111,-0.037037037,0.333333333
-0.011111111,0.333333333,0.148148148,0.222222222
-0.233333333,0.361111111,0.37037037,0.388888889
-0.3,0.416666667,0.555555556,0.611111111
-0.133333333,0.222222222,0.222222222,0.555555556
0.077777778,0.222222222,0.37037037,-0.055555556
0.177777778,0.194444444,0.444444444,0.388888889
0.355555556,0.083333333,0.333333333,-0.055555556
0.144444444,-0.111111111,0.148148148,0.388888889
-0.022222222,-0.055555556,-0.222222222,0.222222222
0,0.111111111,0.185185185,0.388888889
-0.033333333,0.166666667,0.222222222,0.277777778
0.022222222,0.194444444,0.037037037,0.333333333
-0.388888889,-0.111111111,-0.481481481,-0.166666667
-0.033333333,-0.25,-0.444444444,0.111111111
-0.188888889,-0.305555556,-0.703703704,-0.166666667
-0.244444444,0.055555556,-0.111111111,0.166666667
0.088888889,-0.305555556,-0.444444444,0
-0.255555556,-0.111111111,-0.185185185,-0.555555556
0.3,-0.305555556,-0.740740741,-0.166666667
-0.022222222,-0.027777778,-0.148148148,0
0.133333333,-0.111111111,-0.407407407,-0.111111111
0.211111111,-0.305555556,-0.703703704,0.277777778
0.177777778,-0.222222222,-0.333333333,-0.111111111
-0.3,0.083333333,-0.111111111,0.388888889
-0.033333333,-0.027777778,0.444444444,0.055555556
-0.233333333,0,0.62962963,0.166666667
-0.166666667,0.027777778,0.185185185,-0.111111111
0.3,-0.111111111,0.444444444,0.111111111
-0.022222222,0,0.296296296,-0.111111111
0.244444444,0.277777778,0.62962963,0.388888889
0.055555556,0.194444444,0.296296296,0.166666667
0.311111111,0.138888889,0.666666667,0.444444444
0.566666667,-0.194444444,0.111111111,0.055555556
0.011111111,-0.111111111,0.666666667,0.111111111
0.033333333,-0.055555556,0.407407407,0.277777778
0.155555556,-0.277777778,0.444444444,0.166666667
-0.144444444,0.277777778,0.185185185,-0.111111111
-0.122222222,0.611111111,0.62962963,0.611111111
-0.422222222,0.222222222,0.407407407,0.166666667
0.011111111,-0.055555556,0.296296296,0.111111111
-0.022222222,0.222222222,0.222222222,0.333333333
-0.155555556,0.416666667,0.296296296,0.111111111
-0.011111111,0.111111111,0.148148148,-0.055555556
-0.111111111,0,0.074074074,0.055555556
0.344444444,0.166666667,0,0.277777778
0.111111111,0.222222222,0.37037037,0.333333333
0.211111111,0.305555556,0.259259259,0.222222222
0.122222222,0.111111111,0.148148148,0.222222222
-0.122222222,0.416666667,0.037037037,0.388888889
-0.166666667,0.25,0,0.166666667
-0.233333333,0.25,0,0.111111111
-0.177777778,0.277777778,0.222222222,0.333333333
-0.188888889,0.583333333,0.296296296,0.055555556
-0.188888889,0.194444444,0.111111111,0.111111111
0.111111111,0.111111111,0.185185185,0.166666667
0.388888889,0.361111111,0.037037037,0.055555556
-0.011111111,0.361111111,0.111111111,0.444444444
0.011111111,0.305555556,0.185185185,0.277777778
0.255555556,0.194444444,0.259259259,0
0.011111111,0.055555556,-0.037037037,0.222222222
-0.222222222,0.083333333,0.037037037,-0.111111111
0.155555556,0.277777778,0.37037037,0.277777778
-0.133333333,0.388888889,0.407407407,0.222222222
0.333333333,0.333333333,0.037037037,0.444444444
0.011111111,0.055555556,0.074074074,0.222222222
0.044444444,0.138888889,0.259259259,0.277777778
0.477777778,0.277777778,0.185185185,0.111111111
0.355555556,0.25,-0.222222222,0.111111111
-0.1,-0.055555556,-0.037037037,0.222222222
0.055555556,-0.083333333,0.185185185,0.055555556
-0.066666667,0.138888889,0.148148148,0.055555556
-0.144444444,0.194444444,0.074074074,0.388888889
-0.477777778,0.027777778,-0.407407407,-0.444444444
-0.344444444,-0.222222222,-0.407407407,0
-0.222222222,-0.138888889,-0.592592593,0.055555556
-0.022222222,-0.166666667,-0.259259259,0.055555556
-0.022222222,-0.111111111,-0.444444444,0
-0.255555556,-0.111111111,-0.074074074,0
0.1,-0.222222222,-0.851851852,0
0.033333333,0.083333333,-0.407407407,-0.055555556
-0.088888889,-0.027777778,-0.592592593,0
0.366666667,-0.166666667,-0.851851852,0
0.111111111,-0.166666667,-0.592592593,-0.277777778
-0.077777778,-0.222222222,-0.407407407,-0.111111111
-0.411111111,-0.361111111,-0.296296296,-0.333333333
-0.311111111,0.111111111,0,0.222222222
-0.366666667,-0.111111111,-0.185185185,0.055555556
0.133333333,0.083333333,0.407407407,0.277777778
0.033333333,0.111111111,-0.185185185,0.111111111
-0.288888889,0.083333333,-0.111111111,-0.055555556
0.266666667,0.055555556,-0.37037037,0.111111111
0.255555556,0.194444444,0.148148148,0.333333333
0.555555556,0.083333333,0.259259259,0.388888889
0.4,0.138888889,-0.074074074,0
0.111111111,0.194444444,-0.037037037,0.055555556
0.133333333,0.111111111,0.333333333,0.166666667
-0.722222222,-0.305555556,-0.259259259,-0.444444444
-0.311111111,0.083333333,0.074074074,-0.222222222
-0.122222222,0.138888889,0.259259259,0.277777778
-0.2,-0.138888889,-0.074074074,-0.388888889
-0.233333333,0.027777778,0.037037037,0.166666667
-0.233333333,0.25,0.148148148,0.166666667
0.044444444,0.111111111,-0.074074074,0.166666667
0.044444444,-0.222222222,-0.37037037,-0.166666667
0.322222222,0.083333333,0.296296296,0.277777778
0.266666667,0.277777778,-0.037037037,0.277777778
0.3,0.083333333,-0.111111111,0.444444444
0.411111111,0.111111111,0.222222222,0.277777778
-0.2,0.055555556,-0.185185185,0.111111111
-0.2,0.083333333,0.185185185,0
-0.044444444,0,0,0
0.022222222,-0.055555556,0.111111111,0.277777778
-0.333333333,0.333333333,0.148148148,0.222222222
-0.222222222,0.138888889,0.259259259,0.111111111
0.166666667,-0.027777778,0.111111111,0.111111111
0.466666667,0.166666667,0.222222222,0.166666667
0.333333333,0.027777778,-0.111111111,0.055555556
0.177777778,0.333333333,0.074074074,0.222222222
0.3,0,-0.222222222,-0.111111111
0.044444444,0.166666667,0.222222222,0.222222222
-0.366666667,0.083333333,-0.259259259,-0.166666667
-0.155555556,-0.333333333,-0.518518519,0.111111111
-0.422222222,0.166666667,0.111111111,0.166666667
-0.244444444,-0.138888889,-0.444444444,0.222222222
-0.077777778,-0.027777778,-0.074074074,-0.388888889
-0.3,0,-0.37037037,-0.166666667
0.288888889,-0.277777778,-0.740740741,-0.333333333
0.044444444,0.138888889,-0.259259259,-0.111111111
-0.233333333,0.055555556,-0.111111111,0.277777778
-0.066666667,0.166666667,-0.111111111,-0.055555556
0.066666667,-0.194444444,-0.592592593,-0.222222222
0.111111111,0.388888889,0.148148148,0.222222222
0,0.277777778,0.333333333,0.166666667
-0.277777778,0.25,0.407407407,-0.333333333
-0.066666667,0.277777778,0.481481481,-0.055555556
-0.077777778,0.138888889,0.148148148,0.111111111
0.3,0.305555556,0.703703704,0.388888889
0.555555556,0.416666667,0.555555556,0.444444444
-0.166666667,-0.166666667,0.37037037,-0.333333333
0.122222222,-0.444444444,0.259259259,0.055555556
0.266666667,0.138888889,0.481481481,0.277777778
0.366666667,-0.305555556,0.555555556,0.166666667
0.033333333,-0.583333333,0.518518519,-0.111111111
0.155555556,-0.277777778,0.185185185,0.055555556
-0.155555556,0.222222222,0.407407407,0.277777778
-0.144444444,0,0.185185185,-0.111111111
-0.277777778,0.333333333,0.333333333,-0.333333333
-0.3,0.138888889,-0.037037037,0
-0.188888889,0.138888889,0.074074074,0.166666667
-0.133333333,0.194444444,0.037037037,-0.055555556
-0.177777778,-0.277777778,-0.333333333,0.277777778
0.2,0.444444444,0.148148148,0.333333333
0.444444444,0.111111111,-0.074074074,-0.111111111
-0.022222222,0.444444444,0.148148148,0.5
0.233333333,0.277777778,0.259259259,-0.055555556
0.033333333,0.333333333,0.111111111,0.166666667
-0.488888889,-0.083333333,-0.444444444,-0.055555556
-0.177777778,0.472222222,0.37037037,0.5
-0.144444444,0.083333333,0.148148148,-0.166666667
-0.3,-0.055555556,0.074074074,-0.055555556
-0.144444444,-0.111111111,-0.259259259,0.055555556
-0.188888889,0.222222222,0.296296296,0
-0.277777778,-0.027777778,-0.407407407,-0.166666667
-0.066666667,-0.055555556,-0.259259259,0.055555556
0.077777778,0.111111111,0,0.333333333
-0.122222222,-0.027777778,0.148148148,-0.333333333
0.377777778,0.25,0.148148148,0.388888889
-0.066666667,-0.083333333,-0.222222222,0.111111111
-0.155555556,0.222222222,0.296296296,-0.055555556
-0.022222222,0.194444444,0.222222222,0.388888889
0.188888889,0.222222222,0.407407407,0.111111111
0.088888889,0.055555556,0.222222222,0.277777778
0.155555556,0.083333333,0.111111111,0.222222222
-0.2,-0.027777778,0.037037037,-0.055555556
-0.177777778,-0.222222222,-0.111111111,-0.055555556
0.166666667,-0.055555556,-0.037037037,0.333333333
0.144444444,0.083333333,0.037037037,0.055555556
0.422222222,0.138888889,0.407407407,0.166666667
0.077777778,-0.055555556,-0.148148148,0.111111111
0.088888889,0.083333333,0.074074074,0
